year,month,day,temp_dailyMin,temp_minGround,temp_dailyMean,temp_dailyMax,temp_7h,temp_14h,temp_19h,hum_dailyMean,hum_7h,hum_14h,hum_19h
2015,08,08,21.6,19.1,29.1,36.6,25.2,36.4,32.2,41,66,26,31
2015,08,09,21.0,18.2,28.8,36.6,25.0,36.1,30.9,36,58,21,30
2015,08,10,20.1,16.8,27.8,35.4,24.7,34.7,30.4,34,55,20,27
2015,08,11,20.4,17.5,28.3,36.2,23.6,35.8,29.9,35,58,18,30
2015,08,12,20.8,18.0,28.9,36.9,23.4,35.4,31.8,38,53,25,36
2015,08,13,22.7,19.7,29.6,36.4,25.7,36.0,31.1,38,51,27,37
2015,08,14,21.5,18.2,28.7,35.9,25.4,34.1,32.0,40,54,31,34
2015,08,15,23.5,21.6,28.0,32.4,24.3,30.9,28.0,49,62,38,47
2015,08,16,19.4,18.1,24.6,29.8,20.9,29.2,23.6,62,79,45,62
2015,08,17,17.5,17.6,20.6,23.6,17.7,20.3,18.9,79,93,71,73
2015,08,18,15.7,15.2,18.0,20.2,15.9,19.1,18.0,77,90,64,77
2015,08,19,14.3,12.3,16.5,18.6,16.4,18.3,18.1,79,80,80,77
2015,08,20,14.5,14.4,17.4,20.2,14.7,18.8,17.8,76,94,69,66
2015,08,21,16.5,15.0,20.1,23.7,17.2,23.2,20.3,62,78,45,62
2015,08,22,14.1,11.8,19.3,24.4,16.3,24.1,21.3,54,69,39,55
2015,08,23,13.7,11.6,18.7,23.7,15.5,22.6,21.2,70,91,57,61
2015,08,24,16.2,15.2,22.7,29.2,17.7,28.7,24.5,57,81,39,51
2015,08,25,16.7,17.8,20.6,24.5,19.1,20.6,19.4,59,66,54,56
2015,08,26,11.4,8.1,18.9,26.4,15.4,24.9,21.8,49,71,32,44
2015,08,27,13.5,10.1,21.5,29.4,16.5,28.5,24.8,64,79,47,66
2015,08,28,17.2,13.3,24.5,31.8,17.9,29.8,26.2,66,98,43,56
2015,08,29,18.9,15.8,26.1,33.3,22.8,32.7,27.8,53,73,38,49
2015,08,30,19.3,15.2,27.5,35.6,21.5,35.0,29.7,48,77,26,42
2015,08,31,18.1,14.5,26.7,35.2,20.9,34.8,28.4,46,80,23,34
2015,09,01,17.7,13.9,25.5,33.3,20.3,32.7,27.7,52,74,35,48
2015,09,02,16.2,16.6,22.0,27.7,17.9,22.1,16.8,74,82,51,88
2015,09,03,13.5,11.3,18.3,23.1,15.9,21.9,20.4,64,74,55,64
2015,09,04,14.6,14.2,19.0,23.4,15.2,20.9,19.5,64,83,53,56
2015,09,05,12.9,14.4,16.3,19.6,15.4,17.0,13.3,81,90,73,80
2015,09,06,12.6,11.8,15.2,17.8,13.6,16.8,14.5,60,72,52,56
2015,09,07,11.6,10.1,13.9,16.1,12.5,15.8,13.9,63,64,57,69
2015,09,08,10.9,8.4,15.1,19.3,12.5,19.0,15.4,52,74,34,49
2015,09,09,10.2,6.5,13.4,16.6,12.2,15.0,12.0,79,77,68,91
2015,09,10,10.0,8.2,15.3,20.5,11.9,19.3,15.8,67,92,46,63
2015,09,11,13.1,11.3,16.1,19.1,13.7,18.1,15.7,81,88,71,83
2015,09,12,13.1,13.4,18.5,23.9,13.2,22.0,20.5,70,91,58,60
2015,09,13,12.9,9.5,18.5,24.1,14.4,23.1,21.2,65,83,52,59
2015,09,14,16.3,13.2,19.4,22.4,18.1,21.3,17.5,71,71,65,77
2015,09,15,13.2,10.2,17.3,21.3,16.2,20.8,19.4,75,75,69,81
2015,09,16,13.1,9.8,20.8,28.5,14.4,28.3,24.0,65,94,41,60
2015,09,17,15.2,11.2,24.4,33.5,17.3,32.6,28.0,55,85,31,50
2015,09,18,15.1,11.2,21.6,28.0,16.7,24.1,15.5,62,67,38,82
2015,09,19,14.0,10.0,18.4,22.7,15.9,21.9,19.1,61,72,45,66
2015,09,20,14.8,13.2,17.8,20.8,15.3,19.5,15.5,58,71,44,60
2015,09,21,10.6,8.1,14.9,19.1,12.5,17.9,12.5,62,67,50,70
2015,09,22,7.4,3.6,15.1,22.8,9.1,22.5,17.9,58,87,34,54
2015,09,23,11.7,10.0,14.8,17.9,13.4,13.3,11.7,79,79,73,86
2015,09,24,11.4,10.7,13.5,15.6,12.0,14.8,13.7,73,75,71,74
2015,09,25,12.5,13.5,14.0,15.4,14.1,13.0,12.8,83,70,85,93
2015,09,26,12.7,11.6,14.6,16.4,13.4,16.0,14.1,66,84,54,60
2015,09,27,11.5,10.5,14.3,17.1,12.1,17.0,14.4,57,70,48,53
2015,09,28,11.3,9.6,14.5,17.6,12.0,16.2,13.8,50,65,37,49
2015,09,29,9.7,8.1,13.0,16.2,10.3,15.7,13.3,60,72,56,52
2015,09,30,8.9,7.2,11.3,13.7,9.1,12.9,11.3,62,71,54,61
2015,10,01,5.5,2.4,11.0,16.5,6.8,16.2,11.4,65,84,47,65
2015,10,02,4.9,1.5,12.1,19.2,6.4,18.8,15.1,64,87,45,61
2015,10,03,10.7,7.9,15.7,20.7,12.0,20.5,17.4,68,77,57,69
2015,10,04,10.8,6.8,14.1,17.4,12.1,16.6,13.5,86,96,74,89
2015,10,05,13.1,12.4,16.8,20.4,13.7,19.9,14.2,76,80,61,86
2015,10,06,9.8,7.3,13.9,17.9,11.4,17.5,15.9,88,98,79,86
2015,10,07,13.6,13.6,14.8,16.0,13.8,14.4,14.4,96,95,97,97
2015,10,08,12.9,13.2,13.7,14.4,13.7,14.0,12.9,94,97,91,94
2015,10,09,11.8,12.4,13.7,15.6,13.4,13.6,11.8,91,89,92,93
2015,10,10,7.6,5.6,9.9,12.1,8.7,10.1,7.6,85,80,81,95
2015,10,11,4.4,4.0,6.5,8.5,4.6,8.4,8.0,65,82,58,54
2015,10,12,2.5,1.1,5.3,8.1,3.1,7.9,3.1,70,70,59,82
2015,10,13,0.1,-3.0,3.8,7.4,2.0,6.0,7.4,87,88,86,87
2015,10,14,6.9,7.2,8.0,9.1,8.5,9.1,7.9,95,98,90,97
2015,10,15,7.9,7.8,9.9,11.8,10.3,11.5,11.8,98,98,97,98
2015,10,16,7.8,8.0,10.0,12.1,8.5,8.5,7.8,93,91,96,91
2015,10,17,5.7,3.7,8.8,11.8,6.8,11.4,8.5,75,80,61,84
2015,10,18,4.0,0.6,6.5,8.9,6.4,8.5,8.2,93,95,91,93
2015,10,19,6.6,3.4,8.0,9.3,7.3,8.6,8.2,91,90,90,94
2015,10,20,7.5,7.0,9.2,10.9,7.5,10.0,8.3,81,93,70,79
2015,10,21,7.6,6.0,9.5,11.3,8.2,11.3,8.7,85,88,78,88
2015,10,22,7.5,5.3,9.6,11.7,8.7,11.7,9.1,73,82,61,75
2015,10,23,9.1,6.6,11.9,14.7,10.0,14.1,11.5,81,90,72,82
2015,10,24,3.4,0.2,8.9,14.4,3.9,14.1,8.9,85,99,65,92
2015,10,25,4.7,0.8,9.6,14.5,6.6,14.0,11.4,88,100,75,90
2015,10,26,6.7,2.8,10.6,14.5,6.8,13.5,11.3,84,96,73,83
2015,10,27,9.3,8.5,11.5,13.7,9.4,13.6,11.3,73,88,63,69
2015,10,28,8.2,6.2,9.8,11.3,9.5,10.2,9.3,85,86,83,87
2015,10,29,8.7,8.7,10.0,11.2,8.7,10.9,10.6,88,93,84,87
2015,10,30,7.5,4.3,10.3,13.1,8.9,12.9,8.9,85,92,74,89
2015,10,31,4.2,0.3,8.9,13.6,5.1,13.5,10.6,79,99,64,73
2015,11,01,6.6,4.4,10.0,13.3,6.8,12.6,7.0,48,46,37,62
2015,11,02,0.8,-3.1,6.3,11.7,1.3,11.3,6.7,69,86,50,70
2015,11,03,0.7,-3.7,5.5,10.3,1.3,9.6,8.3,77,93,65,74
2015,11,04,1.8,-1.8,5.1,8.4,3.9,6.4,3.7,89,92,80,94
2015,11,05,0.3,-2.7,7.7,15.1,0.5,13.6,6.4,87,99,68,94
2015,11,06,2.4,-0.2,7.8,13.1,2.7,12.6,8.0,87,100,70,91
2015,11,07,6.2,2.6,11.2,16.1,6.6,15.8,14.9,87,96,79,85
2015,11,08,13.4,9.9,17.1,20.7,16.8,19.8,13.5,77,78,64,90
2015,11,09,8.6,5.2,13.4,18.1,9.0,16.4,17.3,78,100,68,66
2015,11,10,15.6,13.0,17.4,19.2,15.9,18.3,18.1,52,57,50,49
2015,11,11,15.2,13.0,17.5,19.8,15.4,18.9,15.5,66,62,62,73
2015,11,12,9.7,4.2,12.6,15.5,10.8,13.2,10.0,74,84,64,75
2015,11,13,4.2,0.5,8.3,12.3,4.7,12.0,10.0,83,96,72,80
2015,11,14,9.7,6.4,11.4,13.1,10.6,12.3,10.4,60,74,48,58
2015,11,15,8.5,6.6,11.5,14.4,8.6,9.9,12.2,83,81,87,81
2015,11,16,10.8,10.3,13.9,16.9,14.0,16.9,10.8,60,63,46,70
2015,11,17,10.0,5.3,13.7,17.4,14.2,17.1,14.4,55,52,45,67
2015,11,18,13.3,10.0,16.6,19.9,16.3,19.2,14.0,52,60,39,57
2015,11,19,11.3,6.0,14.7,18.1,14.0,17.5,15.5,50,50,48,52
2015,11,20,8.0,9.1,13.1,18.1,10.9,8.6,8.7,90,83,90,96
2015,11,21,4.6,4.2,6.8,8.9,5.2,5.8,4.8,79,84,70,84
2015,11,22,2.8,2.1,4.0,5.1,3.1,4.7,3.2,78,81,68,84
2015,11,23,-1.1,-5.1,2.4,5.9,-0.9,5.2,2.1,70,86,56,68
2015,11,24,-2.5,-6.8,1.3,5.1,-2.2,4.9,0.3,72,88,51,78
2015,11,25,-4.3,-8.0,-0.4,3.5,-3.9,3.0,1.6,77,91,66,74
2015,11,26,0.2,0.0,1.9,3.5,0.4,3.0,3.5,85,90,83,83
2015,11,27,3.5,2.9,4.0,4.4,3.6,4.1,3.5,75,80,76,69
2015,11,28,1.2,-0.5,3.3,5.4,2.2,5.1,4.0,75,82,62,80
2015,11,29,2.9,-0.1,6.2,9.4,3.6,8.0,8.0,68,70,60,73
2015,11,30,7.5,6.7,10.0,12.4,12.0,10.7,10.0,70,56,76,77
2015,12,01,8.2,7.8,10.3,12.4,10.5,10.3,8.4,84,74,85,92
2015,12,02,5.6,5.5,8.6,11.6,6.0,11.3,10.8,82,95,78,74
2015,12,03,4.3,6.1,7.6,10.9,8.1,10.4,4.4,76,82,60,85
2015,12,04,1.6,-1.6,5.7,9.7,2.5,9.4,5.5,83,97,70,82
2015,12,05,4.6,2.1,7.9,11.2,5.4,10.8,5.4,83,88,69,91
2015,12,06,2.2,-0.2,3.8,5.4,2.9,3.0,2.2,97,98,95,98
2015,12,07,0.9,1.5,2.7,4.5,1.1,3.9,2.6,94,99,86,97
2015,12,08,1.5,1.9,2.2,2.9,2.2,2.7,2.9,100,99,100,100
2015,12,09,2.3,2.3,4.0,5.7,2.4,4.5,5.5,90,92,87,92
2015,12,10,2.2,2.3,5.3,8.4,4.5,7.4,2.2,80,78,69,92
2015,12,11,-2.1,-4.8,0.2,2.4,-2.0,0.6,-1.1,96,100,89,98
2015,12,12,-1.2,-1.9,4.6,10.3,9.0,9.3,8.9,68,62,70,72
2015,12,13,0.5,-1.2,5.5,10.4,1.2,9.2,7.8,74,95,52,74
2015,12,14,3.6,2.8,5.8,8.0,4.0,5.4,4.1,76,76,77,76
2015,12,15,3.2,3.1,4.2,5.1,3.2,5.1,3.8,88,90,83,90
2015,12,16,2.6,1.3,3.6,4.5,3.3,3.8,3.7,94,94,93,94
2015,12,17,3.1,3.2,3.7,4.2,3.3,4.0,3.3,98,98,97,98
2015,12,18,2.8,2.9,3.7,4.5,2.8,4.3,3.6,98,100,96,99
2015,12,19,2.6,2.4,4.1,5.6,2.9,5.0,4.3,100,100,99,100
2015,12,20,3.6,4.1,4.2,4.8,4.1,4.4,3.7,96,100,94,94
2015,12,21,2.8,2.8,3.9,5.0,3.1,4.3,4.5,91,93,89,92
2015,12,22,2.5,-0.3,8.7,14.9,10.5,13.8,8.1,67,64,57,79
2015,12,23,2.0,-1.5,7.9,13.8,2.5,13.1,11.4,71,100,53,60
2015,12,24,3.0,2.8,7.2,11.4,4.9,8.3,3.5,87,90,78,94
2015,12,25,2.2,2.8,3.6,4.9,2.7,4.5,3.8,94,98,88,97
2015,12,26,0.6,-1.6,5.7,10.8,0.7,10.7,3.9,84,96,62,95
2015,12,27,-0.8,-2.1,1.6,3.9,-0.4,3.4,0.6,93,98,82,98
2015,12,28,-1.1,-2.5,2.6,6.2,-1.0,6.2,2.7,90,100,77,93
2015,12,29,0.8,-0.6,3.6,6.4,2.8,1.9,1.8,94,94,96,93
2015,12,30,-0.4,-0.1,1.1,2.6,1.3,2.5,-0.2,67,92,57,53
2015,12,31,-4.8,-5.5,-2.4,0.0,-4.7,-0.2,-2.5,76,78,68,82
2016,01,01,-4.3,-6.4,-1.8,0.8,-2.8,0.6,-0.9,90,88,89,94
2016,01,02,-4.0,-2.1,-1.1,1.9,-1.1,-3.4,-3.9,92,96,92,89
2016,01,03,-6.2,-5.5,-5.0,-3.8,-5.8,-5.2,-5.2,76,79,75,73
2016,01,04,-7.7,-6.1,-6.3,-4.8,-6.0,-6.5,-7.7,86,82,86,90
2016,01,05,-7.7,-8.7,-6.6,-5.4,-7.1,-6.4,-6.1,91,89,91,92
2016,01,06,-6.1,-5.5,-4.0,-1.9,-3.9,-2.3,-2.1,97,98,96,96
2016,01,07,-4.5,-8.6,-1.8,0.9,-2.3,0.6,0.3,91,93,88,92
2016,01,08,-2.9,-6.8,3.1,9.0,-2.6,8.9,3.7,76,98,56,74
2016,01,09,-0.8,-3.3,1.5,3.7,0.8,1.4,1.1,100,100,100,100
2016,01,10,0.8,-0.2,2.2,3.6,0.9,3.5,1.3,98,100,94,100
2016,01,11,1.0,1.0,4.3,7.6,1.4,3.4,7.5,93,100,96,82
2016,01,12,5.7,4.8,8.0,10.3,6.6,9.6,6.0,67,69,58,73
2016,01,13,4.4,2.5,6.1,7.7,4.8,6.1,5.3,72,72,69,74
2016,01,14,2.7,1.4,5.0,7.3,4.1,6.6,3.0,61,63,46,73
2016,01,15,0.2,-2.3,3.2,6.1,3.2,5.1,1.8,67,68,58,76
2016,01,16,0.6,-0.3,1.3,2.0,1.0,1.5,0.6,71,84,60,69
2016,01,17,-2.7,-3.4,-1.1,0.6,-0.7,-0.2,-2.7,67,80,56,64
2016,01,18,-5.8,-8.2,-3.1,-0.4,-5.7,-0.8,-4.5,68,82,54,68
2016,01,19,-6.8,-9.2,-4.8,-2.7,-6.3,-3.1,-3.6,76,82,71,75
2016,01,20,-7.3,-10.7,-3.3,0.7,-5.4,0.5,0.0,64,81,58,54
2016,01,21,-3.5,-2.4,-1.5,0.6,-1.6,-0.8,-3.5,65,68,61,66
2016,01,22,-9.6,-14.2,-5.5,-1.4,-9.6,-1.6,-4.2,74,90,59,72
2016,01,23,-7.1,-11.4,-5.2,-3.3,-6.5,-3.9,-3.3,89,85,88,94
2016,01,24,-3.3,-2.2,2.1,7.5,4.6,6.4,4.0,72,71,66,78
2016,01,25,0.8,-1.9,4.5,8.1,4.2,7.1,7.9,88,88,90,87
2016,01,26,5.2,1.2,8.9,12.6,9.8,12.6,5.2,68,63,53,87
2016,01,27,-0.8,-3.0,7.3,15.3,-0.2,15.1,12.5,68,98,51,55
2016,01,28,4.5,2.4,10.5,16.4,4.9,15.1,8.9,67,85,45,72
2016,01,29,5.2,4.8,8.1,11.0,5.4,11.0,7.6,81,96,66,81
2016,01,30,0.9,-2.0,5.0,9.0,1.1,4.0,2.6,95,98,90,98
2016,01,31,1.7,1.1,5.8,9.8,6.2,6.7,5.0,74,73,68,81
2016,02,01,4.5,3.1,9.1,13.7,7.4,13.3,12.9,84,95,88,70
2016,02,02,8.1,9.1,11.0,13.8,10.5,12.2,8.3,72,69,64,82
2016,02,03,2.6,2.0,7.2,11.8,10.6,4.3,3.8,82,65,91,90
2016,02,04,2.5,1.3,4.6,6.7,2.6,6.5,3.8,68,74,58,72
2016,02,05,2.6,1.5,4.6,6.6,3.5,6.3,3.6,68,79,49,76
2016,02,06,0.6,-2.4,5.1,9.5,0.6,9.5,6.1,77,95,61,74
2016,02,07,2.8,0.6,8.4,14.0,3.1,13.9,10.1,64,86,46,61
2016,02,08,6.9,4.0,9.3,11.7,8.1,10.9,11.0,68,68,67,69
2016,02,09,6.9,2.9,10.1,13.3,7.2,11.7,11.9,69,81,66,61
2016,02,10,3.3,3.7,7.6,11.9,4.6,4.7,4.4,76,87,77,64
2016,02,11,3.3,1.9,5.4,7.4,3.3,7.1,3.4,68,74,58,72
2016,02,12,-1.1,-4.4,2.2,5.5,-0.8,4.5,3.8,81,91,71,80
2016,02,13,2.5,1.8,5.2,7.8,2.8,7.7,5.0,73,83,60,76
2016,02,14,1.6,-1.2,5.2,8.7,1.9,6.8,7.9,90,97,81,93
2016,02,15,5.3,3.2,6.8,8.3,5.9,8.0,7.4,76,83,71,73
2016,02,16,4.3,3.9,6.1,7.8,4.4,7.1,4.9,71,73,66,74
2016,02,17,2.8,2.4,4.0,5.1,3.1,4.6,4.7,88,84,88,91
2016,02,18,3.8,4.1,4.4,5.0,4.5,5.0,4.0,93,94,91,94
2016,02,19,2.4,2.0,4.5,6.6,2.6,5.5,5.7,82,91,78,76
2016,02,20,3.2,1.1,6.5,9.8,3.8,9.5,7.6,53,72,36,51
2016,02,21,5.3,4.3,9.6,13.9,9.7,13.6,13.9,76,85,72,72
2016,02,22,13.2,10.9,16.5,19.7,13.4,18.7,14.2,48,52,37,56
2016,02,23,10.9,8.2,13.7,16.5,12.8,13.8,11.0,59,56,52,70
2016,02,24,2.2,0.5,6.6,11.0,2.4,9.0,3.3,61,73,36,75
2016,02,25,-0.3,-3.5,3.1,6.5,2.4,4.0,3.5,73,73,71,76
2016,02,26,0.2,-3.0,3.5,6.8,0.3,6.3,3.0,58,72,45,58
2016,02,27,-0.3,-2.0,3.9,8.0,-0.1,7.4,5.8,64,76,47,69
2016,02,28,4.2,2.6,7.3,10.4,4.6,10.3,8.5,79,86,68,82
2016,02,29,6.5,5.7,7.5,8.5,6.6,7.8,8.1,92,90,94,92
2016,03,01,1.9,1.9,5.0,8.1,2.4,3.0,2.5,79,89,74,74
2016,03,02,1.0,-2.1,5.0,8.9,1.7,8.0,7.1,74,82,64,77
2016,03,03,3.8,2.9,5.8,7.7,3.8,4.9,3.8,86,88,85,84
2016,03,04,2.1,1.2,5.4,8.6,2.9,8.3,4.5,68,77,48,78
2016,03,05,1.0,-1.8,7.0,13.0,1.4,11.1,10.1,66,89,50,58
2016,03,06,5.6,5.2,8.5,11.3,5.7,10.9,7.2,57,72,45,53
2016,03,07,3.1,2.9,5.2,7.2,4.4,3.8,3.6,81,70,88,84
2016,03,08,1.8,1.3,4.1,6.3,2.3,5.6,4.0,82,92,77,77
2016,03,09,0.2,-3.0,3.4,6.5,0.7,5.8,4.4,78,82,70,82
2016,03,10,-0.4,-3.8,4.5,9.4,0.2,7.2,7.1,82,96,76,73
2016,03,11,5.8,5.5,6.8,7.7,5.8,7.4,6.5,77,78,73,80
2016,03,12,5.0,4.8,6.5,7.9,5.1,7.9,6.5,72,75,67,75
2016,03,13,4.6,4.1,5.6,6.5,5.0,6.2,5.6,78,82,78,74
2016,03,14,1.1,-0.5,5.6,10.1,1.8,9.5,6.1,59,72,46,58
2016,03,15,1.3,-1.4,3.7,6.1,1.5,4.0,3.3,78,93,66,74
2016,03,16,0.9,0.2,4.4,7.8,1.4,6.5,5.5,79,96,65,77
2016,03,17,-0.9,-3.9,5.5,11.9,0.3,11.5,7.6,71,97,53,63
2016,03,18,0.2,-4.0,7.7,15.2,4.2,14.1,11.2,58,80,44,49
2016,03,19,3.3,1.0,7.3,11.2,3.5,8.4,7.3,70,80,62,67
2016,03,20,5.4,4.4,9.2,12.9,6.0,12.2,8.2,64,77,51,64
2016,03,21,5.3,1.5,9.0,12.7,6.0,10.9,8.3,57,68,48,56
2016,03,22,6.2,3.8,8.9,11.6,6.8,10.1,7.0,64,68,53,70
2016,03,23,2.9,-0.7,7.2,11.4,4.5,10.8,8.3,59,76,43,57
2016,03,24,3.8,2.7,7.3,10.8,4.9,9.8,7.2,62,76,52,59
2016,03,25,4.6,2.2,8.6,12.6,5.3,12.4,8.9,61,74,45,65
2016,03,26,5.6,4.8,7.7,9.7,6.1,8.4,8.2,78,85,76,74
2016,03,27,1.5,-1.9,8.3,15.1,3.9,14.4,11.3,63,89,47,54
2016,03,28,3.4,-0.5,9.7,16.0,4.7,15.8,13.0,64,84,48,61
2016,03,29,6.5,3.5,12.0,17.5,9.5,17.0,13.6,54,75,38,50
2016,03,30,9.2,5.4,12.8,16.4,10.2,16.2,13.7,66,72,56,70
2016,03,31,8.8,5.3,15.9,22.9,10.3,21.7,19.1,57,80,43,47
2016,04,01,7.9,6.1,13.6,19.3,10.9,12.0,8.1,70,80,69,61
2016,04,02,3.5,0.8,9.2,14.9,3.7,14.4,12.2,54,78,41,44
2016,04,03,7.1,1.9,14.1,21.1,9.0,19.5,18.0,49,54,44,48
2016,04,04,7.4,2.3,14.8,22.1,10.4,21.1,18.6,57,79,39,52
2016,04,05,9.0,4.3,16.4,23.7,11.7,22.0,18.3,59,75,43,58
2016,04,06,12.6,7.7,15.8,18.9,15.2,17.3,14.7,60,65,54,61
2016,04,07,10.2,6.5,14.1,17.9,12.3,17.1,14.5,62,81,49,55
2016,04,08,8.4,9.6,11.5,14.6,10.9,9.0,8.5,84,72,87,92
2016,04,09,7.5,6.9,8.4,9.2,7.6,8.8,8.4,82,89,77,80
2016,04,10,7.6,6.9,9.5,11.4,8.0,10.7,9.2,71,77,65,72
2016,04,11,5.5,1.9,9.0,12.5,7.3,12.2,10.8,76,79,69,79
2016,04,12,9.4,7.6,12.9,16.3,9.7,15.2,13.4,73,90,63,67
2016,04,13,6.4,1.6,13.3,20.2,9.3,19.9,16.4,71,90,54,70
2016,04,14,10.2,8.0,13.3,16.4,11.5,14.0,12.4,69,80,65,63
2016,04,15,5.2,0.6,12.0,18.7,9.9,17.2,14.3,62,76,48,62
2016,04,16,8.4,4.4,15.5,22.6,13.3,22.3,18.0,57,69,43,58
2016,04,17,8.3,3.7,15.4,22.4,12.6,22.4,14.4,70,82,46,83
2016,04,18,9.1,8.8,11.8,14.4,9.3,11.5,11.2,81,89,76,78
2016,04,19,7.9,4.0,12.4,16.9,11.0,16.1,12.3,49,68,34,44
2016,04,20,7.8,5.4,11.9,15.9,9.0,15.2,12.0,44,60,32,40
2016,04,21,3.3,-0.3,10.8,18.3,7.5,16.9,13.9,53,64,40,54
2016,04,22,5.3,1.7,13.1,20.9,11.2,19.1,15.2,52,66,39,50
2016,04,23,7.7,4.3,12.5,17.3,9.7,16.8,14.4,50,64,36,49
2016,04,24,3.6,3.1,9.0,14.4,5.1,9.3,7.4,52,70,41,46
2016,04,25,3.6,2.2,7.2,10.7,4.3,7.9,4.1,67,69,47,85
2016,04,26,0.7,-2.7,8.5,16.3,6.4,15.3,14.1,44,62,32,37
2016,04,27,4.5,4.4,9.3,14.1,4.7,5.0,5.5,78,89,80,65
2016,04,28,1.0,-2.7,6.0,11.0,6.8,9.7,7.5,58,61,52,62
2016,04,29,0.3,-3.2,7.9,15.4,4.9,15.0,11.5,55,82,36,46
2016,04,30,2.9,-1.2,11.2,19.4,8.3,19.3,15.5,44,62,30,41
2016,05,01,6.8,3.0,12.2,17.6,9.6,17.4,15.9,63,76,55,58
2016,05,02,10.8,10.0,15.1,19.4,12.0,18.1,14.6,68,72,59,73
2016,05,03,11.0,7.8,14.0,17.0,12.0,16.0,14.4,65,76,60,58
2016,05,04,8.1,8.4,11.3,14.4,8.8,9.7,9.2,84,90,80,81
2016,05,05,8.3,7.6,13.1,17.8,9.3,15.8,15.0,74,84,67,72
2016,05,06,8.7,5.7,15.8,22.8,13.3,22.1,18.3,56,78,36,53
2016,05,07,8.4,4.0,15.8,23.2,14.0,22.6,19.5,46,60,39,40
2016,05,08,10.1,5.4,15.7,21.2,13.9,20.6,17.2,53,70,42,46
2016,05,09,8.7,4.5,15.4,22.0,14.3,21.7,19.6,54,70,44,49
2016,05,10,10.4,5.6,15.0,19.6,13.8,17.3,15.5,73,80,65,75
2016,05,11,12.1,9.8,16.0,19.8,13.4,18.6,17.0,74,85,66,72
2016,05,12,12.9,13.7,15.0,17.0,13.6,14.2,13.8,97,96,96,98
2016,05,13,11.3,10.8,14.3,17.2,12.3,15.9,14.1,82,87,73,86
2016,05,14,12.9,12.1,16.8,20.7,14.5,19.8,15.5,62,81,38,68
2016,05,15,9.5,8.5,12.5,15.5,9.9,13.6,11.3,47,60,40,41
2016,05,16,6.5,2.4,10.0,13.5,8.8,10.5,7.7,77,67,74,90
2016,05,17,7.1,4.5,11.5,15.9,9.2,13.6,12.1,58,74,42,59
2016,05,18,10.3,7.0,14.6,18.8,11.8,18.0,15.7,48,63,34,48
2016,05,19,8.3,5.4,14.8,21.2,13.1,20.8,13.5,69,70,50,86
2016,05,20,11.5,10.7,16.1,20.7,13.7,18.0,15.7,70,78,64,68
2016,05,21,13.9,11.6,19.0,24.1,18.0,23.1,20.2,46,55,38,45
2016,05,22,11.3,7.8,19.0,26.6,17.8,26.3,23.1,50,64,40,46
2016,05,23,15.0,11.4,21.0,26.9,19.4,26.4,17.7,56,60,43,64
2016,05,24,9.2,8.9,13.5,17.7,9.7,15.3,13.3,81,92,74,78
2016,05,25,12.4,11.4,16.7,21.0,13.1,20.0,18.2,73,84,65,70
2016,05,26,13.6,10.0,18.7,23.7,16.5,22.7,20.4,62,76,50,61
2016,05,27,13.0,10.0,19.7,26.3,18.0,25.2,22.5,67,78,59,65
2016,05,28,15.5,12.7,21.7,27.9,20.9,27.6,24.8,57,68,50,53
2016,05,29,16.5,14.2,22.2,27.9,19.9,26.6,25.9,62,82,51,54
2016,05,30,16.4,13.1,21.2,25.9,20.1,21.4,19.4,64,70,60,63
2016,05,31,16.3,14.1,19.7,23.0,18.5,17.7,18.4,72,68,81,68
2016,06,01,14.3,12.2,18.6,22.9,16.8,20.6,18.7,66,72,59,66
2016,06,02,13.5,11.4,18.1,22.7,17.7,19.5,18.2,73,73,70,77
2016,06,03,15.2,15.1,19.5,23.7,17.4,21.7,20.8,68,82,57,64
2016,06,04,14.7,11.8,19.9,25.1,19.5,24.4,21.1,62,75,50,62
2016,06,05,16.9,14.3,20.9,24.9,18.4,23.9,18.4,69,78,56,74
2016,06,06,13.6,11.1,19.4,25.1,19.9,24.8,21.5,60,72,54,53
2016,06,07,14.9,11.8,19.1,23.3,17.7,22.1,19.7,41,54,32,38
2016,06,08,10.9,7.4,18.2,25.5,16.7,24.5,21.9,42,55,30,40
2016,06,09,15.5,11.7,19.9,24.2,20.2,23.7,19.4,60,62,55,64
2016,06,10,15.4,14.7,20.2,25.0,17.9,24.4,22.2,53,76,40,44
2016,06,11,14.2,11.5,19.3,24.3,17.9,22.8,19.0,60,69,53,57
2016,06,12,14.4,14.0,18.4,22.3,15.0,19.6,19.6,76,91,68,69
2016,06,13,15.3,12.9,19.3,23.3,17.6,22.9,20.9,62,74,51,60
2016,06,14,15.6,13.3,19.7,23.7,18.7,21.7,21.5,59,72,55,50
2016,06,15,14.4,12.9,18.0,21.5,14.7,17.1,18.7,79,92,80,66
2016,06,16,13.9,10.5,20.2,26.5,16.1,25.9,24.8,67,87,53,60
2016,06,17,17.4,16.8,21.1,24.8,17.4,21.2,20.5,56,74,44,49
2016,06,18,13.8,9.7,19.4,24.9,18.9,23.2,19.9,58,66,44,65
2016,06,19,14.9,11.5,20.0,25.1,15.2,24.8,20.4,65,85,47,64
2016,06,20,15.4,14.3,17.9,20.4,15.7,16.8,16.6,89,90,90,88
2016,06,21,12.9,10.3,20.1,27.2,17.1,25.9,23.7,63,84,46,58
